,t_start,t_end,energy_wh
7973,2024-06-11 08:25:03.327689216+02:00,2024-06-11 16:40:49.363394560+02:00,7317.0
7974,2024-06-11 08:25:35.286539264+02:00,2024-06-11 18:18:26.317374976+02:00,41181.0
7975,2024-06-11 08:29:59.262412544+02:00,2024-06-11 12:52:04.999674368+02:00,49457.0
7976,2024-06-11 08:30:13.791922688+02:00,2024-06-11 12:02:14.328602112+02:00,22894.0
7977,2024-06-11 08:30:35.404698880+02:00,2024-06-11 12:58:56.807553792+02:00,24593.0
7978,2024-06-11 08:32:42.895667200+02:00,2024-06-11 17:53:34.569403136+02:00,41238.0
7979,2024-06-11 08:33:44.726153984+02:00,2024-06-11 16:56:58.365341440+02:00,23152.0
7980,2024-06-11 08:34:17.207323136+02:00,2024-06-11 18:35:39.773958656+02:00,30998.0
7981,2024-06-11 08:37:33.245177088+02:00,2024-06-11 11:55:22.367803904+02:00,27686.0
7982,2024-06-11 08:38:33.104144128+02:00,2024-06-11 16:48:47.824312064+02:00,18628.0
7983,2024-06-11 08:39:47.994459392+02:00,2024-06-11 17:16:31.940248832+02:00,82480.0
7984,2024-06-11 08:42:00.644548864+02:00,2024-06-11 16:32:28.981940992+02:00,40365.0
7985,2024-06-11 08:42:24.148640+02:00,2024-06-11 16:47:44.736486144+02:00,19428.0
7986,2024-06-11 08:45:10.581478912+02:00,2024-06-11 12:48:18.683665664+02:00,18472.0
7987,2024-06-11 08:46:14.126695168+02:00,2024-06-11 17:36:05.660854272+02:00,35399.0
7988,2024-06-11 08:48:56.252992768+02:00,2024-06-11 17:07:34.616737536+02:00,3718.0
7989,2024-06-11 08:50:03.919869440+02:00,2024-06-11 17:58:46.193970688+02:00,20894.0
7990,2024-06-11 08:53:11.252640768+02:00,2024-06-11 18:02:45.567011072+02:00,46606.0
7991,2024-06-11 08:56:33.461566720+02:00,2024-06-11 12:53:18.003912704+02:00,36276.0
7992,2024-06-11 09:03:13.601321984+02:00,2024-06-11 16:27:16.537317888+02:00,55425.0
7993,2024-06-11 09:08:09.320095488+02:00,2024-06-11 17:41:19.875689216+02:00,48654.0
7994,2024-06-11 09:15:13.473305088+02:00,2024-06-11 17:19:45.274987776+02:00,52951.0
7995,2024-06-11 09:57:12.833479168+02:00,2024-06-11 18:06:42.711681792+02:00,6307.0
7996,2024-06-11 09:58:23.046511104+02:00,2024-06-11 15:51:26.746579712+02:00,12648.0
7997,2024-06-11 10:11:09.832045312+02:00,2024-06-11 18:04:09.640872448+02:00,24362.0
7998,2024-06-11 10:20:05.714398720+02:00,2024-06-11 18:57:42.315720960+02:00,14826.0
7999,2024-06-11 10:44:38.416205568+02:00,2024-06-11 18:34:31.597137920+02:00,10115.0
8000,2024-06-11 12:13:48.883948800+02:00,2024-06-11 17:36:12.258110976+02:00,57611.0
8001,2024-06-11 13:08:44.176647680+02:00,2024-06-12 16:09:35.144320256+02:00,10251.0
8002,2024-06-11 13:09:03.333103104+02:00,2024-06-11 17:00:02.870174464+02:00,37219.0
8003,2024-06-11 13:10:04.739618048+02:00,2024-06-13 07:23:54.954746368+02:00,25589.0
8004,2024-06-11 13:15:08.480070400+02:00,2024-06-11 18:16:50.676968704+02:00,12162.0
8005,2024-06-11 13:31:46.445858048+02:00,2024-06-12 14:06:51.753894144+02:00,10036.0
8006,2024-06-11 13:36:44.171374592+02:00,2024-06-12 09:43:53.765576704+02:00,25203.0
8007,2024-06-11 14:03:45.592027136+02:00,2024-06-11 18:00:09.963550720+02:00,18472.0
8008,2024-06-11 14:29:27.427314432+02:00,2024-06-12 08:41:16.071727104+02:00,38710.0
8009,2024-06-11 14:36:15.075659520+02:00,2024-06-11 17:53:42.229588480+02:00,42617.0
8010,2024-06-11 15:05:29.642228992+02:00,2024-07-01 10:06:48.331651072+02:00,17370.0
8011,2024-06-11 15:27:46.894520064+02:00,2024-06-11 18:26:28.622707968+02:00,18893.0
8012,2024-06-11 15:32:41.822216704+02:00,2024-06-12 07:10:41.003327744+02:00,20850.0
8013,2024-06-11 15:51:46.708861440+02:00,2024-06-12 07:21:54.203813120+02:00,10180.0
8014,2024-06-11 16:07:34.555900416+02:00,2024-06-15 08:22:43.794262528+02:00,67140.0
8015,2024-06-11 16:41:13.987531008+02:00,2024-06-12 11:00:24.052832512+02:00,49654.0
8016,2024-06-11 16:43:06.929648128+02:00,2024-06-18 09:14:13.644657408+02:00,27853.0
8017,2024-06-11 16:59:21.290902272+02:00,2024-06-12 07:56:38.060966656+02:00,15310.0
8018,2024-06-11 17:02:55.173848832+02:00,2024-06-12 15:57:45.867690496+02:00,29791.0
8019,2024-06-11 17:10:34.454545408+02:00,2024-06-12 12:53:24.321257216+02:00,18628.0
8020,2024-06-11 17:34:00.927705344+02:00,2024-06-12 07:26:19.668571392+02:00,45637.0
8021,2024-06-11 17:47:30.647273984+02:00,2024-06-12 09:02:04.215141376+02:00,14327.0
8022,2024-06-11 17:50:02.284037376+02:00,2024-06-12 10:34:05.368674048+02:00,40327.0
8023,2024-06-11 17:53:48.038191872+02:00,2024-06-12 08:06:39.600982016+02:00,49052.0
8024,2024-06-11 17:58:35.641531392+02:00,2024-06-12 07:49:30.519073536+02:00,30054.0
8025,2024-06-11 18:34:53.783005184+02:00,2024-06-13 15:41:01.347682816+02:00,35567.0
8026,2024-06-11 18:43:50.458044160+02:00,2024-06-15 13:01:32.372513280+02:00,22722.0
8027,2024-06-11 19:26:26.143489280+02:00,2024-06-12 18:05:31.160349440+02:00,25221.0
8028,2024-06-11 20:18:17.118723584+02:00,2024-06-12 08:06:21.658389504+02:00,16353.0
8029,2024-06-11 23:13:24.470042368+02:00,2024-06-12 11:06:49.203132928+02:00,21975.0
8030,2024-06-12 05:20:48.401674240+02:00,2024-06-12 14:12:32.440171264+02:00,8206.0
8031,2024-06-12 05:24:23.783348992+02:00,2024-06-14 14:57:27.727433216+02:00,13967.0
8032,2024-06-12 05:53:36.484685824+02:00,2024-06-12 18:41:40.799740928+02:00,14675.0
8033,2024-06-12 06:25:25.868165376+02:00,2024-06-12 08:53:04.193817344+02:00,8401.0
8034,2024-06-12 06:29:16.975534336+02:00,2024-06-12 14:53:43.699370752+02:00,12312.0
8035,2024-06-12 06:46:39.426570496+02:00,2024-06-12 17:20:48.692787968+02:00,12273.0
8036,2024-06-12 06:47:53.528846592+02:00,2024-06-12 15:20:09.904882688+02:00,14826.0
8037,2024-06-12 06:50:27.136250880+02:00,2024-06-12 15:46:06.660744704+02:00,30549.0
8038,2024-06-12 06:52:32.797859584+02:00,2024-06-12 16:21:32.521369344+02:00,23515.0
8039,2024-06-12 06:53:45.608470016+02:00,2024-06-12 12:30:57.818145536+02:00,11920.0
8040,2024-06-12 07:02:56.822066432+02:00,2024-06-12 18:34:37.843555328+02:00,12538.0
8041,2024-06-12 07:10:58.792247808+02:00,2024-06-12 16:12:33.657397760+02:00,30691.0
8042,2024-06-12 07:14:50.252191232+02:00,2024-06-12 17:39:58.658910464+02:00,5432.0
8043,2024-06-12 07:19:50.306919936+02:00,2024-06-12 17:15:28.635516416+02:00,11110.0
8044,2024-06-12 07:22:22.300070912+02:00,2024-06-12 17:20:29.918709248+02:00,34244.0
8045,2024-06-12 07:22:59.720999424+02:00,2024-06-12 16:22:33.517221888+02:00,31093.0
8046,2024-06-12 07:23:17.546787072+02:00,2024-06-12 15:26:00.698476800+02:00,9835.0
8047,2024-06-12 07:24:43.858775808+02:00,2024-06-13 19:53:47.367910144+02:00,43535.0
8048,2024-06-12 07:26:58.174832128+02:00,2024-06-13 16:09:00.956528128+02:00,8335.0
8049,2024-06-12 07:31:30.968736256+02:00,2024-06-12 17:31:00.201446144+02:00,22453.0
8050,2024-06-12 07:35:51.723511296+02:00,2024-06-12 16:07:07.404965120+02:00,38868.0
8051,2024-06-12 07:38:55.738878720+02:00,2024-06-12 12:25:49.759248640+02:00,26272.0
8052,2024-06-12 07:40:09.395063296+02:00,2024-06-12 16:37:45.150386432+02:00,25439.0
8053,2024-06-12 07:42:05.597095680+02:00,2024-06-12 16:28:43.445148928+02:00,11346.0
8054,2024-06-12 07:43:58.475791360+02:00,2024-06-12 12:19:49.399821568+02:00,7635.0
8055,2024-06-12 07:46:17.964547840+02:00,2024-06-12 17:22:17.868068352+02:00,20825.0
8056,2024-06-12 07:46:39.896324608+02:00,2024-06-12 15:38:15.277526784+02:00,22395.0
8057,2024-06-12 07:47:47.241115904+02:00,2024-06-12 16:49:39.289638656+02:00,48362.0
8058,2024-06-12 07:51:34.375201536+02:00,2024-06-12 18:35:13.523571968+02:00,22265.0
8059,2024-06-12 07:52:12.925892096+02:00,2024-06-12 19:45:40.165412352+02:00,33103.0
8060,2024-06-12 07:55:45.168020736+02:00,2024-06-12 18:14:57.287838720+02:00,26308.0
8061,2024-06-12 07:56:01.942522880+02:00,2024-06-12 12:47:29.029372160+02:00,31885.0
8062,2024-06-12 07:57:21.504336640+02:00,2024-06-12 17:05:09.156548608+02:00,11559.0
8063,2024-06-12 08:00:35.346347520+02:00,2024-06-12 15:50:56.684269312+02:00,41864.0
8064,2024-06-12 08:01:58.086025984+02:00,2024-06-12 16:58:36.011890688+02:00,10688.0
8065,2024-06-12 08:03:05.539590656+02:00,2024-06-12 16:38:29.091567872+02:00,40898.0
8066,2024-06-12 08:03:08.732245760+02:00,2024-06-12 15:36:27.919762944+02:00,49587.0
8067,2024-06-12 08:05:30.803306496+02:00,2024-06-12 19:20:29.507816704+02:00,31975.0
8068,2024-06-12 08:05:56.472285184+02:00,2024-06-12 15:11:04.779648+02:00,16519.0
8069,2024-06-12 08:08:34.524582400+02:00,2024-06-12 16:34:50.048607488+02:00,28184.0
8070,2024-06-12 08:08:50.728975104+02:00,2024-06-12 12:45:13.609681920+02:00,18418.0
8071,2024-06-12 08:09:20.026383872+02:00,2024-06-12 15:09:05.886129152+02:00,47581.0
8072,2024-06-12 08:11:18.894908672+02:00,2024-06-12 17:34:39.496333568+02:00,36214.0
8073,2024-06-12 08:19:12.355190016+02:00,2024-06-12 15:32:03.150092288+02:00,26078.0
8074,2024-06-12 08:20:02.258274816+02:00,2024-06-12 14:47:34.362308608+02:00,35870.0
8075,2024-06-12 08:20:38.048176896+02:00,2024-06-12 16:31:45.245295104+02:00,9529.0
8076,2024-06-12 08:20:50.383234304+02:00,2024-06-12 16:32:33.713573120+02:00,22174.0
8077,2024-06-12 08:21:06.828746752+02:00,2024-06-12 18:01:32.330838016+02:00,63508.0
8078,2024-06-12 08:21:37.501835520+02:00,2024-06-12 17:02:22.648883712+02:00,49052.0
8079,2024-06-12 08:21:53.975255552+02:00,2024-06-12 15:08:32.450399744+02:00,47420.0
8080,2024-06-12 08:27:44.967691776+02:00,2024-06-12 21:17:22.372163840+02:00,41886.0
8081,2024-06-12 08:28:45.911549184+02:00,2024-06-12 16:09:10.972669184+02:00,5989.0
8082,2024-06-12 08:28:54.624912896+02:00,2024-06-12 09:38:52.002260992+02:00,12555.0
8083,2024-06-12 08:29:22.137839872+02:00,2024-06-12 17:14:07.120953856+02:00,10700.0
8084,2024-06-12 08:32:31.879601920+02:00,2024-06-12 16:45:05.999840+02:00,32962.0
8085,2024-06-12 08:32:46.804683264+02:00,2024-06-12 13:09:07.621263872+02:00,18081.0
8086,2024-06-12 08:32:58.047650048+02:00,2024-06-12 17:35:54.659959040+02:00,48272.0
8087,2024-06-12 08:35:36.458492672+02:00,2024-06-12 16:34:29.961108992+02:00,21848.0
8088,2024-06-12 08:44:25.228382208+02:00,2024-06-12 17:27:08.763545856+02:00,16625.0
8089,2024-06-12 08:49:44.533199360+02:00,2024-06-12 19:13:50.523713792+02:00,38710.0
8090,2024-06-12 08:50:45.645180160+02:00,2024-06-12 11:59:57.515918592+02:00,13746.0
8091,2024-06-12 08:56:31.614497024+02:00,2024-06-12 17:10:52.790842624+02:00,15512.0
8092,2024-06-12 09:01:01.559819008+02:00,2024-06-12 16:29:11.968615424+02:00,25478.0
8093,2024-06-12 09:46:56.186499840+02:00,2024-06-12 19:07:14.187869184+02:00,11763.0
8094,2024-06-12 10:41:48.392749312+02:00,2024-06-12 16:09:03.748612352+02:00,49793.0
8095,2024-06-12 11:06:04.207223552+02:00,2024-06-12 15:46:42.522237696+02:00,49654.0
8096,2024-06-12 11:33:13.770339072+02:00,2024-06-14 09:26:33.543062272+02:00,29761.0
8097,2024-06-12 12:28:28.760173568+02:00,2024-06-12 17:45:42.147547648+02:00,12390.0
8098,2024-06-12 12:43:47.267337216+02:00,2024-06-12 19:08:49.474295808+02:00,4595.0
8099,2024-06-12 12:44:57.307018240+02:00,2024-06-12 16:09:18.040500480+02:00,21769.0
8100,2024-06-12 13:08:17.333068032+02:00,2024-06-25 08:15:54.158218496+02:00,11528.0
8101,2024-06-12 13:14:18.575072256+02:00,2024-06-12 15:05:17.646438144+02:00,18081.0
8102,2024-06-12 13:29:25.478835968+02:00,2024-06-15 09:50:18.007365376+02:00,16046.0
8103,2024-06-12 13:35:21.864514560+02:00,2024-06-15 08:51:10.872270336+02:00,31885.0
8104,2024-06-12 13:35:54.476292352+02:00,2024-06-12 18:03:04.099300608+02:00,32832.0
8105,2024-06-12 14:09:44.429164544+02:00,2024-06-12 16:44:41.113037824+02:00,20663.0
8106,2024-06-12 14:11:34.810414848+02:00,2024-06-13 07:36:49.943833088+02:00,3544.0
8107,2024-06-12 14:12:32.440171264+02:00,2024-06-12 21:26:06.125883392+02:00,39553.0
8108,2024-06-12 15:36:43.951892992+02:00,2024-06-13 07:06:46.481436928+02:00,25986.0
8109,2024-06-12 16:31:58.834349824+02:00,2024-06-13 09:12:39.805648384+02:00,13557.0
8110,2024-06-12 16:44:34.768205056+02:00,2024-06-13 07:04:13.091198720+02:00,28643.0
8111,2024-06-12 16:45:36.262265344+02:00,2024-06-13 07:07:42.988384+02:00,47420.0
8112,2024-06-12 16:51:13.604468992+02:00,2024-06-13 14:13:53.834197248+02:00,32962.0
8113,2024-06-12 17:00:16.194293504+02:00,2024-06-13 08:19:38.651742976+02:00,30869.0
8114,2024-06-12 17:18:01.029117184+02:00,2024-06-13 15:06:03.339538432+02:00,48362.0
8115,2024-06-12 17:41:22.085288960+02:00,2024-06-13 08:43:41.038148352+02:00,28814.0
8116,2024-06-12 17:50:29.733625344+02:00,2024-06-13 11:58:39.573760512+02:00,12803.0
8117,2024-06-12 18:03:35.492196096+02:00,2024-06-13 14:32:48.429657088+02:00,60860.0
8118,2024-06-12 18:04:06.428818432+02:00,2024-06-13 06:34:04.168431104+02:00,36618.0
8119,2024-06-12 18:07:24.360883968+02:00,2024-06-15 09:55:08.306926592+02:00,38117.0
8120,2024-06-12 18:18:13.857937664+02:00,2024-06-17 15:59:51.449595648+02:00,23730.0
8121,2024-06-12 19:04:12.126629888+02:00,2024-06-13 09:51:08.619161088+02:00,45869.0
8122,2024-06-12 19:13:17.232928256+02:00,2024-06-13 12:10:24.839289088+02:00,35068.0
8123,2024-06-12 19:15:20.089680640+02:00,2024-06-13 15:25:31.064252672+02:00,36381.0
8124,2024-06-12 23:05:34.281578752+02:00,2024-06-13 13:14:53.047047936+02:00,40329.0
8125,2024-06-13 05:19:55.715751936+02:00,2024-06-13 18:54:07.932896256+02:00,10398.0
8126,2024-06-13 05:39:59.230207232+02:00,2024-06-13 17:21:57.133494528+02:00,24380.0
8127,2024-06-13 05:43:29.651508224+02:00,2024-06-13 14:26:30.919281152+02:00,10247.0
8128,2024-06-13 05:56:48.439806464+02:00,2024-06-13 18:33:48.132880128+02:00,12269.0
8129,2024-06-13 06:28:08.253575168+02:00,2024-06-13 14:54:41.056886528+02:00,12312.0
8130,2024-06-13 06:29:06.088510208+02:00,2024-06-13 15:48:54.216089344+02:00,20282.0
8131,2024-06-13 06:39:32.522892800+02:00,2024-06-13 13:01:28.447748864+02:00,12711.0
8132,2024-06-13 06:39:50.024593920+02:00,2024-06-13 14:03:27.105652480+02:00,4550.0
8133,2024-06-13 06:41:06.654121984+02:00,2024-06-13 15:45:12.852603904+02:00,32256.0
8134,2024-06-13 06:48:40.074990592+02:00,2024-06-13 16:42:13.187756288+02:00,11149.0
8135,2024-06-13 06:52:35.120461312+02:00,2024-06-13 15:53:54.257139200+02:00,9219.0
8136,2024-06-13 06:56:08.650112768+02:00,2024-06-13 18:07:35.094684416+02:00,31445.0
8137,2024-06-13 07:01:00.407596032+02:00,2024-06-13 16:31:39.777505536+02:00,26205.0
8138,2024-06-13 07:08:25.066962944+02:00,2024-06-13 18:02:00.301231616+02:00,15499.0
8139,2024-06-13 07:12:28.320478208+02:00,2024-06-13 17:46:34.999200+02:00,21728.0
8140,2024-06-13 07:13:48.556544+02:00,2024-06-13 16:47:10.807558912+02:00,15352.0
8141,2024-06-13 07:21:20.966695424+02:00,2024-06-13 17:17:27.163412480+02:00,26308.0
8142,2024-06-13 07:27:02.842046720+02:00,2024-06-13 16:26:51.010978048+02:00,57738.0
8143,2024-06-13 07:27:51.684715776+02:00,2024-06-13 07:30:03.526805504+02:00,28643.0
8144,2024-06-13 07:30:25.377296896+02:00,2024-06-13 14:48:57.328183040+02:00,25270.0
8145,2024-06-13 07:34:42.298512640+02:00,2024-06-13 18:45:59.857884672+02:00,36492.0
8146,2024-06-13 07:41:51.317649152+02:00,2024-06-13 13:01:24.855729152+02:00,37213.0
8147,2024-06-13 07:42:35.380093952+02:00,2024-06-13 16:25:33.044402944+02:00,10913.0
8148,2024-06-13 07:44:27.655350272+02:00,2024-06-13 16:40:59.013660160+02:00,34236.0
8149,2024-06-13 07:46:12.441655040+02:00,2024-06-13 17:13:32.808404736+02:00,14481.0
8150,2024-06-13 07:46:13.071655680+02:00,2024-06-13 21:38:35.444768256+02:00,43524.0
8151,2024-06-13 07:51:37.373507584+02:00,2024-06-13 16:57:21.300428544+02:00,10722.0
8152,2024-06-13 07:52:36.710876928+02:00,2024-06-13 16:29:56.140757504+02:00,21734.0
8153,2024-06-13 07:52:52.457829632+02:00,2024-06-13 16:38:55.703425536+02:00,65399.0
8154,2024-06-13 07:53:07.571677696+02:00,2024-06-13 16:17:39.951970048+02:00,27915.0
8155,2024-06-13 07:53:17.883763456+02:00,2024-06-13 18:04:07.301560576+02:00,25341.0
8156,2024-06-13 07:55:43.005391872+02:00,2024-06-13 15:55:06.247083776+02:00,25829.0
8157,2024-06-13 08:00:06.406195200+02:00,2024-06-13 15:04:33.165810176+02:00,63253.0
8158,2024-06-13 08:00:52.372798208+02:00,2024-06-13 18:19:28.129786368+02:00,28131.0
8159,2024-06-13 08:03:54.111648512+02:00,2024-06-13 16:58:11.887416064+02:00,25396.0
8160,2024-06-13 08:08:18.997382656+02:00,2024-06-13 15:32:02.772608512+02:00,17658.0
8161,2024-06-13 08:08:22.250837504+02:00,2024-06-13 17:31:18.703396864+02:00,17584.0
8162,2024-06-13 08:11:08.696997120+02:00,2024-06-13 16:02:30.235684608+02:00,28481.0
8163,2024-06-13 08:13:26.359681024+02:00,2024-06-13 14:52:35.307471616+02:00,25986.0
8164,2024-06-13 08:14:48.522103296+02:00,2024-06-13 12:41:08.630353152+02:00,11209.0
8165,2024-06-13 08:15:50.389524224+02:00,2024-06-13 16:06:28.677422592+02:00,7849.0
8166,2024-06-13 08:15:53.114210304+02:00,2024-06-13 13:16:51.190271744+02:00,5104.0
8167,2024-06-13 08:16:20.124395776+02:00,2024-06-13 17:23:10.168021504+02:00,37744.0
8168,2024-06-13 08:19:44.383829248+02:00,2024-06-13 18:23:22.871988736+02:00,11618.0
8169,2024-06-13 08:19:54.143025408+02:00,2024-06-13 19:18:44.458684160+02:00,22991.0
8170,2024-06-13 08:24:09.682000128+02:00,2024-06-13 17:27:46.344627200+02:00,23893.0
8171,2024-06-13 08:24:43.351454208+02:00,2024-06-13 15:36:02.941272064+02:00,13141.0
8172,2024-06-13 08:25:10.425907968+02:00,2024-06-13 16:44:18.974855424+02:00,10266.0
8173,2024-06-13 08:25:20.327106304+02:00,2024-06-13 12:45:08.756342528+02:00,9627.0
8174,2024-06-13 08:27:03.593975296+02:00,2024-06-13 18:25:16.084347648+02:00,49328.0
8175,2024-06-13 08:28:06.605975040+02:00,2024-06-13 17:56:15.737014016+02:00,21646.0
8176,2024-06-13 08:30:33.903328256+02:00,2024-06-13 17:09:24.499751168+02:00,10750.0
8177,2024-06-13 08:30:53.873024256+02:00,2024-06-13 16:21:35.707207424+02:00,1384.0
8178,2024-06-13 08:31:32.375216128+02:00,2024-06-13 17:23:36.367018240+02:00,24969.0
8179,2024-06-13 08:33:33.575556608+02:00,2024-06-13 13:00:30.241383680+02:00,16896.0
8180,2024-06-13 08:34:11.895637760+02:00,2024-06-13 16:22:29.059324672+02:00,21306.0
8181,2024-06-13 08:36:12.907910912+02:00,2024-06-13 17:14:14.801058048+02:00,22112.0
8182,2024-06-13 08:48:34.559160320+02:00,2024-06-13 13:58:29.072891392+02:00,13706.0
8183,2024-06-13 08:49:20.060200192+02:00,2024-06-13 15:37:02.345648384+02:00,20590.0
8184,2024-06-13 09:57:41.312010752+02:00,2024-06-13 16:27:35.651409408+02:00,47316.0
8185,2024-06-13 10:06:02.376459520+02:00,2024-06-13 14:25:10.927260672+02:00,14878.0
8186,2024-06-13 12:01:00.810685184+02:00,2024-06-13 18:00:59.769629440+02:00,42053.0
8187,2024-06-13 12:21:53.868409088+02:00,2024-06-13 13:02:29.876614400+02:00,35068.0
8188,2024-06-13 12:53:23.605142784+02:00,2024-06-13 15:41:20.720169472+02:00,11209.0
8189,2024-06-13 13:00:30.241383680+02:00,2024-06-13 18:24:01.460842752+02:00,16896.0
8190,2024-06-13 13:01:24.855729152+02:00,2024-06-13 17:54:22.855913984+02:00,10618.0
8191,2024-06-13 13:07:23.761392128+02:00,2024-06-18 08:58:32.414720+02:00,12711.0
8192,2024-06-13 13:08:12.372473344+02:00,2024-06-13 18:39:26.547350016+02:00,10231.0
8193,2024-06-13 14:27:40.125721088+02:00,2024-06-13 16:22:22.897260800+02:00,20651.0
8194,2024-06-13 14:51:13.796675584+02:00,2024-06-14 07:37:26.338210304+02:00,30582.0
8195,2024-06-13 14:56:48.367282688+02:00,2024-06-18 09:54:35.426958592+02:00,37839.0
8196,2024-06-13 15:23:53.063834624+02:00,2024-06-13 16:59:10.430625024+02:00,10821.0
8197,2024-06-13 15:29:21.944172288+02:00,2024-06-15 09:19:24.189626112+02:00,26767.0
8198,2024-06-13 16:18:16.083303168+02:00,2024-06-14 07:14:53.434761728+02:00,10042.0
8199,2024-06-13 16:25:19.130375168+02:00,2024-06-15 10:24:41.805770752+02:00,33698.0
8200,2024-06-13 16:38:24.994955776+02:00,2024-06-14 07:15:58.796841984+02:00,23520.0
8201,2024-06-13 16:38:28.896216832+02:00,2024-06-17 15:12:44.676110080+02:00,33628.0
8202,2024-06-13 16:41:50.854428416+02:00,2024-06-14 08:33:19.384215296+02:00,47316.0
8203,2024-06-13 17:01:29.742660352+02:00,2024-06-14 09:06:05.940944128+02:00,22349.0
8204,2024-06-13 17:05:28.541192704+02:00,2024-06-14 07:29:09.317117696+02:00,28109.0
8205,2024-06-13 17:28:53.108708352+02:00,2024-06-18 09:18:13.361845248+02:00,27965.0
8206,2024-06-13 17:57:05.548425216+02:00,2024-06-18 15:22:06.386776320+02:00,7808.0
8207,2024-06-13 18:22:18.212748544+02:00,2024-06-19 08:38:27.039163904+02:00,34055.0
8208,2024-06-13 18:32:08.571276032+02:00,2024-06-17 12:27:59.127493376+02:00,37108.0
8209,2024-06-13 18:38:09.964694784+02:00,2024-06-14 08:56:39.581255168+02:00,44980.0
8210,2024-06-13 18:44:14.349781504+02:00,2024-06-14 07:55:14.929803264+02:00,40880.0
8211,2024-06-13 18:52:59.500015360+02:00,2024-06-14 08:07:20.153187840+02:00,24969.0
8212,2024-06-13 19:03:42.424967680+02:00,2024-06-17 07:56:01.746357504+02:00,32002.0
8213,2024-06-13 19:04:15.014080512+02:00,2024-06-17 07:39:37.531847936+02:00,63170.0
8214,2024-06-13 19:04:35.517924352+02:00,2024-06-14 20:55:29.020128+02:00,57743.0
8215,2024-06-13 19:18:58.564449536+02:00,2024-06-18 08:31:01.213605888+02:00,45508.0
8216,2024-06-13 19:59:15.607883008+02:00,2024-06-18 20:18:39.891088640+02:00,18871.0
8217,2024-06-13 20:47:13.381992192+02:00,2024-06-17 08:09:51.967075584+02:00,49599.0
8218,2024-06-13 21:41:33.141057792+02:00,2024-06-17 07:57:16.072844288+02:00,28711.0
8219,2024-06-13 22:03:12.258442496+02:00,2024-06-17 07:12:28.367690752+02:00,48669.0
8220,2024-06-13 22:04:15.141693184+02:00,2024-06-14 09:50:44.525762816+02:00,63253.0
8221,2024-06-14 05:30:13.517438208+02:00,2024-06-14 09:32:17.378986240+02:00,9812.0
8222,2024-06-14 05:41:04.009277184+02:00,2024-06-14 13:48:51.493523712+02:00,3847.0
8223,2024-06-14 05:52:27.280016640+02:00,2024-06-14 18:32:21.947142400+02:00,24488.0
8224,2024-06-14 06:18:16.507110400+02:00,2024-06-15 11:23:18.273280512+02:00,30981.0
8225,2024-06-14 06:52:14.704004864+02:00,2024-06-14 15:53:32.103637760+02:00,7069.0
8226,2024-06-14 06:53:28.326706176+02:00,2024-06-14 14:35:23.490922752+02:00,24971.0
8227,2024-06-14 07:05:03.142446592+02:00,2024-06-14 15:32:01.680129792+02:00,7499.0
8228,2024-06-14 07:15:40.446142208+02:00,2024-06-14 12:46:48.675693312+02:00,14804.0
8229,2024-06-14 07:18:26.127779328+02:00,2024-06-14 12:28:26.804325376+02:00,8456.0
8230,2024-06-14 07:22:29.048252160+02:00,2024-06-14 16:55:16.283126272+02:00,12677.0
8231,2024-06-14 07:34:30.104525312+02:00,2024-06-14 12:54:50.133261824+02:00,24992.0
8232,2024-06-14 07:36:14.111882496+02:00,2024-06-14 08:30:07.602937344+02:00,65399.0
8233,2024-06-14 07:36:45.715342592+02:00,2024-06-14 16:40:50.602671616+02:00,13878.0
8234,2024-06-14 07:48:19.883446016+02:00,2024-06-14 18:46:17.590669568+02:00,44590.0
8235,2024-06-14 07:54:58.090728448+02:00,2024-06-14 13:08:14.258034944+02:00,21859.0
8236,2024-06-14 07:57:48.456636672+02:00,2024-06-14 16:42:19.171301376+02:00,3829.0
8237,2024-06-14 08:00:24.359731968+02:00,2024-06-14 16:40:32.921981440+02:00,23628.0
8238,2024-06-14 08:01:35.478649600+02:00,2024-06-14 15:12:42.593509888+02:00,10337.0
8239,2024-06-14 08:08:21.168758784+02:00,2024-06-14 11:53:58.770535424+02:00,25892.0
8240,2024-06-14 08:12:26.476708352+02:00,2024-06-14 15:23:57.711459584+02:00,17937.0
8241,2024-06-14 08:17:06.390166784+02:00,2024-06-14 10:50:42.804189696+02:00,14235.0
8242,2024-06-14 08:21:57.279244032+02:00,2024-06-14 17:23:28.304029952+02:00,22471.0
8243,2024-06-14 08:22:44.203669504+02:00,2024-06-14 17:32:05.655323904+02:00,44097.0
8244,2024-06-14 08:31:42.553528576+02:00,2024-06-14 15:40:05.742300928+02:00,11585.0
8245,2024-06-14 08:32:01.590113280+02:00,2024-06-14 09:37:50.113058816+02:00,40880.0
8246,2024-06-14 08:44:46.804819712+02:00,2024-06-14 14:44:10.256053504+02:00,51102.0
8247,2024-06-14 08:48:26.668801024+02:00,2024-06-14 13:57:31.137990912+02:00,17319.0
8248,2024-06-14 08:53:01.595177216+02:00,2024-06-14 16:07:23.654090752+02:00,37243.0
8249,2024-06-14 08:53:16.368200960+02:00,2024-06-14 14:00:51.877808640+02:00,31234.0
8250,2024-06-14 09:00:58.008701696+02:00,2024-06-14 16:47:08.611314688+02:00,43794.0
8251,2024-06-14 09:03:45.363060480+02:00,2024-06-14 13:19:26.306393600+02:00,29688.0
